test_subject,mode,prior,k,eval_samples,final_acc
cx,dual,mae,0,286,6.294
cx,dual,mae,1,264,41.667
cx,dual,mae,3,220,50.0
cyy,dual,mae,0,220,8.636
cyy,dual,mae,1,198,37.374
cyy,dual,mae,3,154,53.247
myj,dual,mae,0,220,5.0
myj,dual,mae,1,198,30.303
myj,dual,mae,3,154,51.948
qyh,dual,mae,0,241,4.149
qyh,dual,mae,1,219,27.854
qyh,dual,mae,3,175,39.429
zyh,dual,mae,0,198,8.081
zyh,dual,mae,1,176,32.386
zyh,dual,mae,3,132,66.667
