test_subject,mode,prior,k,eval_samples,final_acc
cx,dual,scratch,0,286,5.944
cx,dual,scratch,1,264,41.288
cx,dual,scratch,3,220,53.636
cyy,dual,scratch,0,220,4.091
cyy,dual,scratch,1,198,36.364
cyy,dual,scratch,3,154,56.494
myj,dual,scratch,0,220,7.273
myj,dual,scratch,1,198,29.798
myj,dual,scratch,3,154,53.896
qyh,dual,scratch,0,241,7.884
qyh,dual,scratch,1,219,31.507
qyh,dual,scratch,3,175,40.0
zyh,dual,scratch,0,198,5.051
zyh,dual,scratch,1,176,38.068
zyh,dual,scratch,3,132,64.394
