test_subject,method,k,calibration_mode,calib_samples,eval_samples,final_acc,final_macro_f1,best_diag_acc,best_diag_macro_f1,best_diag_epoch,base_ckpt,pretrained_ckpt,calibration_ckpt
s1,scratch,0,none,0,107,85.046729,0.825290,85.046729,0.825290,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_scratch_baseFull_bestVal.pth,,
s1,scratch,1,head_only,27,80,93.750000,0.926808,93.750000,0.929012,21,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_scratch_k1_head_only_last.pth
s1,scratch,3,head_only,81,26,96.153846,0.948718,96.153846,0.948718,24,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_scratch_k3_head_only_last.pth
s1,supLP120,0,none,0,107,85.981308,0.832697,85.981308,0.832697,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,
s1,supLP120,1,head_only,27,80,93.750000,0.932363,96.250000,0.958289,11,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supLP120_k1_head_only_last.pth
s1,supLP120,3,head_only,81,26,100.000000,1.000000,100.000000,1.000000,5,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supLP120_k3_head_only_last.pth
s1,supMAE,0,none,0,107,85.046729,0.829367,85.046729,0.829367,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,
s1,supMAE,1,head_only,27,80,91.250000,0.900794,91.250000,0.900794,23,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supMAE_k1_head_only_last.pth
s1,supMAE,3,head_only,81,26,100.000000,1.000000,100.000000,1.000000,6,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supMAE_k3_head_only_last.pth
s1,mae,0,none,0,107,85.046729,0.832521,85.046729,0.832521,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,
s1,mae,1,head_only,27,80,95.000000,0.947178,95.000000,0.947178,18,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_mae_k1_head_only_last.pth
s1,mae,3,head_only,81,26,96.153846,0.948718,96.153846,0.948718,3,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_mae_k3_head_only_last.pth
s1,supcon,0,none,0,107,82.242991,0.792797,82.242991,0.792797,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,
s1,supcon,1,head_only,27,80,95.000000,0.950617,95.000000,0.950617,20,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supcon_k1_head_only_last.pth
s1,supcon,3,head_only,81,26,96.153846,0.961538,100.000000,1.000000,21,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s1_supcon_k3_head_only_last.pth
s2,scratch,0,none,0,108,79.629630,0.775015,79.629630,0.775015,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s2_scratch_baseFull_bestVal.pth,,
s2,scratch,1,head_only,27,81,87.654321,0.846120,90.123457,0.896561,20,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s2_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s2_scratch_k1_head_only_last.pth
s2,scratch,3,head_only,81,27,92.592593,0.913580,92.592593,0.913580,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s2_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s2_scratch_k3_head_only_last.pth
s2,supLP120,0,none,0,108,76.851852,0.737283,76.851852,0.737283,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s2_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,
s2,supLP120,1,head_only,27,81,90.123457,0.890741,90.123457,0.892063,20,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s2_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed43/models/s2_supLP120_k1_head_only_last.pth
