test_subject,method,k,calibration_mode,calib_samples,eval_samples,final_acc,final_macro_f1,best_diag_acc,best_diag_macro_f1,best_diag_epoch,base_ckpt,pretrained_ckpt,calibration_ckpt
sub10,scratch,0,none,0,500,58.400000,0.498674,58.400000,0.498674,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_scratch_baseFull_bestVal.pth,,
sub10,scratch,1,head_only,22,478,87.238494,0.878390,87.238494,0.880748,29,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_scratch_k1_head_only_last.pth
sub10,scratch,3,head_only,66,434,95.391705,0.948556,96.082949,0.957572,29,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_scratch_k3_head_only_last.pth
sub10,supLP120,0,none,0,500,54.600000,0.453048,54.600000,0.453048,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,
sub10,supLP120,1,head_only,22,478,81.799163,0.818385,82.426778,0.820968,21,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_supLP120_k1_head_only_last.pth
sub10,supLP120,3,head_only,66,434,94.700461,0.941159,94.700461,0.941159,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_supLP120_k3_head_only_last.pth
sub10,supMAE,0,none,0,500,51.000000,0.450939,51.000000,0.450939,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,
sub10,supMAE,1,head_only,22,478,84.309623,0.818036,84.309623,0.818036,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_supMAE_k1_head_only_last.pth
sub10,supMAE,3,head_only,66,434,97.695853,0.974641,97.695853,0.974641,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_supMAE_k3_head_only_last.pth
sub10,mae,0,none,0,500,48.000000,0.391526,48.000000,0.391526,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N3/models/sub10_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,
