test_subject,mode,prior,k,eval_samples,final_acc
cx,dual,mae,0,286,74.126
cx,dual,mae,1,264,75.758
cx,dual,mae,3,220,81.818
cyy,dual,mae,0,220,67.727
cyy,dual,mae,1,198,77.273
cyy,dual,mae,3,154,79.221
myj,dual,mae,0,220,55.909
myj,dual,mae,1,198,74.747
myj,dual,mae,3,154,79.87
qyh,dual,mae,0,241,67.635
qyh,dual,mae,1,219,78.539
qyh,dual,mae,3,175,86.286
zyh,dual,mae,0,198,85.354
zyh,dual,mae,1,176,88.636
zyh,dual,mae,3,132,96.212
