test_subject,mode,prior,k,eval_samples,final_acc
cx,dual,supMAE,0,286,74.825
cx,dual,supMAE,1,264,78.788
cx,dual,supMAE,3,220,81.364
cyy,dual,supMAE,0,220,72.727
cyy,dual,supMAE,1,198,80.808
cyy,dual,supMAE,3,154,84.416
myj,dual,supMAE,0,220,56.818
myj,dual,supMAE,1,198,71.212
myj,dual,supMAE,3,154,77.273
qyh,dual,supMAE,0,241,67.635
qyh,dual,supMAE,1,219,83.562
qyh,dual,supMAE,3,175,86.286
zyh,dual,supMAE,0,198,89.394
zyh,dual,supMAE,1,176,89.773
zyh,dual,supMAE,3,132,95.455
