test_subject,method,k,calibration_mode,calib_samples,eval_samples,final_acc,final_macro_f1,best_diag_acc,best_diag_macro_f1,best_diag_epoch,base_ckpt,pretrained_ckpt,calibration_ckpt
sub10,scratch,0,none,0,500,56.400000,0.491118,56.400000,0.491118,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_scratch_baseFull_bestVal.pth,,
sub10,scratch,1,head_only,22,478,88.912134,0.869749,88.912134,0.869749,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_scratch_k1_head_only_last.pth
sub10,scratch,3,head_only,66,434,95.161290,0.949511,95.161290,0.949511,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_scratch_k3_head_only_last.pth
sub10,supLP120,0,none,0,500,58.800000,0.487410,58.800000,0.487410,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,
sub10,supLP120,1,head_only,22,478,87.238494,0.874692,87.238494,0.874692,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_supLP120_k1_head_only_last.pth
sub10,supLP120,3,head_only,66,434,93.317972,0.930499,93.317972,0.930499,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_supLP120_k3_head_only_last.pth
sub10,supMAE,0,none,0,500,57.800000,0.511723,57.800000,0.511723,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,
sub10,supMAE,1,head_only,22,478,82.426778,0.831816,82.426778,0.831816,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_supMAE_k1_head_only_last.pth
sub10,supMAE,3,head_only,66,434,97.465438,0.971188,97.465438,0.971188,29,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_supMAE_k3_head_only_last.pth
sub10,mae,0,none,0,500,55.800000,0.480814,55.800000,0.480814,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling-seed43/N4/models/sub10_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,
