test_subject,method,k,calibration_mode,calib_samples,eval_samples,final_acc,final_macro_f1,best_diag_acc,best_diag_macro_f1,best_diag_epoch,base_ckpt,pretrained_ckpt,calibration_ckpt
s2,scratch,3,head_only,81,27,88.888889,0.876543,88.888889,0.876543,20,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_scratch_k3_head_only_last.pth
s2,supLP120,0,none,0,108,76.851852,0.730111,76.851852,0.730111,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,
s2,supLP120,1,head_only,27,81,92.592593,0.910317,92.592593,0.910317,23,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supLP120_k1_head_only_last.pth
s2,supLP120,3,head_only,81,27,92.592593,0.901235,92.592593,0.901235,29,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supLP120_k3_head_only_last.pth
s2,supMAE,0,none,0,108,80.555556,0.771723,80.555556,0.771723,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,
s2,supMAE,1,head_only,27,81,88.888889,0.886420,88.888889,0.883422,19,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supMAE_k1_head_only_last.pth
s2,supMAE,3,head_only,81,27,81.481481,0.790123,81.481481,0.753086,1,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supMAE_k3_head_only_last.pth
s2,mae,0,none,0,108,80.555556,0.790693,80.555556,0.790693,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,
s2,mae,1,head_only,27,81,95.061728,0.949206,95.061728,0.947090,17,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_mae_k1_head_only_last.pth
s2,mae,3,head_only,81,27,96.296296,0.950617,96.296296,0.950617,17,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_mae_k3_head_only_last.pth
s2,supcon,0,none,0,108,81.481481,0.806055,81.481481,0.806055,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,
s2,supcon,1,head_only,27,81,92.592593,0.923810,93.827160,0.935097,12,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supcon_k1_head_only_last.pth
s2,supcon,3,head_only,81,27,88.888889,0.851852,92.592593,0.901235,21,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s2_supcon_k3_head_only_last.pth
s3,scratch,0,none,0,108,64.814815,0.604699,64.814815,0.604699,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s3_scratch_baseFull_bestVal.pth,,
s3,scratch,1,head_only,27,81,82.716049,0.825669,83.950617,0.834488,25,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s3_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s3_scratch_k1_head_only_last.pth
s3,scratch,3,head_only,81,27,85.185185,0.817284,92.592593,0.901235,23,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s3_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s3_scratch_k3_head_only_last.pth
s3,supLP120,0,none,0,108,90.740741,0.888183,90.740741,0.888183,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s3_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,
