test_subject,mode,prior,k,eval_samples,final_acc
cx,dual,supcon,0,286,69.93
cx,dual,supcon,1,264,73.864
cx,dual,supcon,3,220,78.636
cyy,dual,supcon,0,220,70.0
cyy,dual,supcon,1,198,75.758
cyy,dual,supcon,3,154,80.519
myj,dual,supcon,0,220,57.727
myj,dual,supcon,1,198,69.192
myj,dual,supcon,3,154,75.325
qyh,dual,supcon,0,241,63.071
qyh,dual,supcon,1,219,78.995
qyh,dual,supcon,3,175,84.571
zyh,dual,supcon,0,198,87.879
zyh,dual,supcon,1,176,84.091
zyh,dual,supcon,3,132,94.697
