test_subject,mode,prior,k,eval_samples,final_acc
cx,dual,scratch,0,286,60.49
cx,dual,scratch,1,264,67.803
cx,dual,scratch,3,220,77.727
cyy,dual,scratch,0,220,65.455
cyy,dual,scratch,1,198,74.747
cyy,dual,scratch,3,154,80.519
myj,dual,scratch,0,220,56.818
myj,dual,scratch,1,198,64.141
myj,dual,scratch,3,154,74.675
qyh,dual,scratch,0,241,63.485
qyh,dual,scratch,1,219,71.233
qyh,dual,scratch,3,175,78.286
zyh,dual,scratch,0,198,73.232
zyh,dual,scratch,1,176,78.977
zyh,dual,scratch,3,132,90.909
